tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt95639298,Cannonball McKay,Cannonball McKay,1949,23,Western,7.5,90,7,writer,screenplay,1,16,Tom Seller,1913,1989,writer
tt42265085,Old Joes Sister,Old Joes Sister,1949,23,Western,7.5,82,7,writer,screenplay,1,15,Tom Seller,1913,1989,writer
tt92425990,Pete and Pedro,Pete and Pedro,1949,25,Western,7.8,93,7,writer,screenplay,1,7,Tom Seller,1913,1989,writer
tt41423678,Rustlers Hideout,Rustlers Hideout,1949,30,Western,7.7,97,7,writer,screenplay,1,5,Tom Seller,1913,1989,writer
tt27876549,The Legion of Old Timers,The Legion of Old Timers,1949,26,Western,7.7,117,7,writer,screenplay,1,4,Tom Seller,1913,1989,writer
tt43335506,The Masked Rider,The Masked Rider,1949,30,Western,7.9,86,7,writer,screenplay,1,14,Tom Seller,1913,1989,writer
tt69274307,Billie the Great,Billie the Great,1950,30,Western,8.2,50,6,writer,screenplay,1,29,Tom Seller,1913,1989,writer
tt55501301,Bullets for Ballots,Bullets for Ballots,1950,30,Western,8.1,54,7,writer,screenplay,1,35,Tom Seller,1913,1989,writer
tt63490759,Buried Treasure,Buried Treasure,1950,23,Western,8.2,55,7,writer,screenplay,1,25,Tom Seller,1913,1989,writer
tt29705400,Damsels in Distress,Damsels in Distress,1950,23,Western,8.4,58,7,writer,original screenplay,1,39,Tom Seller,1913,1989,writer
tt62693532,Death Trap,Death Trap,1950,23,Western,7.9,50,7,writer,screenplay,1,32,Tom Seller,1913,1989,writer
tt33502130,Devils Pass,Devils Pass,1950,23,Western,8.3,48,7,writer,original screenplay,1,37,Tom Seller,1913,1989,writer
tt75023998,Eye for an Eye,Eye for an Eye,1950,30,Western,8.2,54,7,writer,original screenplay,1,42,Tom Seller,1913,1989,writer
